0,1,2,3
15,85,105,-84.0
50,54,96,-84.0
50,71,102,-84.0
16,81,124,-84.0
16,37,87,-84.0
16,41,104,-84.0
16,46,123,-84.0
16,20,133,-84.0
17,34,102,-84.0
17,37,91,-84.0
17,37,133,-84.0
17,41,116,-84.0
17,19,137,-84.0
17,82,130,-84.0
17,28,124,-84.0
17,10,89,-84.0
17,10,91,-84.0
51,81,116,-84.0
51,19,97,-84.0
51,28,108,-84.0
51,4,99,-84.0
18,54,126,-84.0
53,57,129,-84.0
53,0,141,-84.0
7,32,94,-84.0
20,37,107,-84.0
20,19,93,-84.0
20,70,136,-84.0
20,75,136,-84.0
54,70,109,-84.0
55,57,127,-84.0
55,0,127,-84.0
55,4,99,-84.0
22,54,126,-84.0
22,66,131,-84.0
22,70,138,-84.0
22,77,101,-84.0
56,6,108,-84.0
56,25,107,-84.0
56,28,141,-84.0
56,3,93,-84.0
56,3,99,-84.0
23,64,121,-84.0
23,67,94,-84.0
23,67,122,-84.0
24,43,95,-84.0
25,57,105,-84.0
25,82,124,-84.0
25,70,100,-84.0
25,74,102,-84.0
57,35,96,-84.0
57,81,136,-84.0
57,15,108,-84.0
57,6,136,-84.0
57,54,91,-84.0
57,26,111,-84.0
57,75,94,-84.0
60,69,133,-84.0
60,3,102,-84.0
61,83,141,-84.0
8,70,117,-84.0
27,6,99,-84.0
27,54,124,-84.0
27,60,116,-84.0
27,61,119,-84.0
27,3,119,-84.0
27,4,131,-84.0
82,28,123,-84.0
82,77,137,-84.0
63,35,87,-84.0
63,49,103,-84.0
63,6,98,-84.0
63,8,106,-84.0
65,25,136,-84.0
65,28,133,-84.0
65,71,118,-84.0
66,37,115,-84.0
66,22,103,-84.0
66,26,100,-84.0
69,71,98,-84.0
83,34,88,-84.0
83,46,88,-84.0
83,48,106,-84.0
83,54,101,-84.0
83,8,107,-84.0
83,65,102,-84.0
83,70,93,-84.0
83,75,124,-84.0
83,76,93,-84.0
72,37,139,-84.0
72,54,97,-84.0
72,76,113,-84.0
72,77,102,-84.0
73,35,104,-84.0
73,41,110,-84.0
73,82,133,-84.0
74,19,98,-84.0
74,19,127,-84.0
74,66,98,-84.0
74,66,105,-84.0
0,6,91,-84.0
0,61,133,-84.0
0,74,92,-84.0
0,74,108,-84.0
0,85,130,-84.0
75,35,98,-84.0
75,19,105,-84.0
75,54,95,-84.0
75,26,94,-84.0
76,35,106,-84.0
76,81,106,-84.0
76,60,108,-84.0
77,81,112,-84.0
77,43,131,-84.0
77,19,100,-84.0
78,35,135,-84.0
78,48,139,-84.0
78,57,89,-84.0
78,28,133,-84.0
78,77,108,-84.0
1,20,110,-84.0
1,61,115,-84.0
84,35,119,-84.0
84,19,107,-84.0
84,54,136,-84.0
84,73,136,-84.0
84,75,103,-84.0
2,23,95,-84.0
2,31,115,-84.0
85,19,116,-84.0
86,19,105,-84.0
86,85,92,-84.0
30,54,109,-84.0
30,54,129,-84.0
30,60,101,-84.0
30,0,111,-84.0
30,10,104,-84.0
30,10,111,-84.0
31,38,137,-84.0
31,64,135,-84.0
32,44,119,-84.0
33,61,96,-84.0
9,79,113,-84.0
34,81,118,-83.0
34,82,106,-83.0
34,75,130,-83.0
36,35,92,-83.0
36,20,95,-83.0
36,54,116,-83.0
36,57,104,-83.0
36,8,118,-83.0
36,8,126,-83.0
36,4,127,-83.0
37,8,101,-83.0
37,8,136,-83.0
38,52,124,-83.0
38,79,106,-83.0
38,79,130,-83.0
39,35,132,-83.0
39,81,139,-83.0
39,19,107,-83.0
39,28,101,-83.0
39,63,90,-83.0
39,63,111,-83.0
40,49,107,-83.0
40,26,123,-83.0
40,71,92,-83.0
40,74,139,-83.0
40,75,93,-83.0
41,6,116,-83.0
41,66,91,-83.0
42,19,131,-83.0
42,6,92,-83.0
11,21,90,-83.0
11,23,134,-83.0
11,67,132,-83.0
11,68,107,-83.0
43,35,126,-83.0
43,81,113,-83.0
43,28,122,-83.0
5,41,102,-83.0
5,46,98,-83.0
5,15,124,-83.0
5,6,95,-83.0
5,54,125,-83.0
5,0,136,-83.0
44,45,119,-83.0
44,58,119,-83.0
44,64,103,-83.0
12,34,96,-83.0
12,35,140,-83.0
12,6,102,-83.0
12,60,93,-83.0
12,60,97,-83.0
12,61,102,-83.0
12,26,93,-83.0
45,58,125,-83.0
45,67,92,-83.0
45,79,118,-83.0
46,71,129,-83.0
13,81,116,-83.0
13,46,130,-83.0
13,19,99,-83.0
13,54,98,-83.0
13,57,136,-83.0
14,38,131,-83.0
14,29,136,-83.0
47,81,123,-83.0
47,0,97,-83.0
48,35,139,-83.0
48,25,123,-83.0
48,25,126,-83.0
49,6,117,-83.0
49,28,97,-83.0
49,71,117,-83.0
50,48,119,-83.0
50,49,111,-83.0
50,28,94,-83.0
50,71,96,-83.0
16,81,138,-83.0
16,41,140,-83.0
16,43,88,-83.0
16,19,132,-83.0
16,61,89,-83.0
16,0,136,-83.0
17,41,100,-83.0
17,20,87,-83.0
51,19,141,-83.0
51,8,116,-83.0
51,3,97,-83.0
51,10,110,-83.0
18,37,114,-83.0
18,41,141,-83.0
53,19,127,-83.0
53,60,139,-83.0
53,10,104,-83.0
20,81,123,-83.0
20,49,94,-83.0
20,61,122,-83.0
20,28,94,-83.0
21,64,98,-83.0
21,31,105,-83.0
54,37,99,-83.0
55,81,99,-83.0
55,15,117,-83.0
55,60,118,-83.0
55,26,104,-83.0
55,10,139,-83.0
22,6,123,-83.0
22,28,109,-83.0
22,71,123,-83.0
56,4,110,-83.0
23,45,90,-83.0
23,67,97,-83.0
23,29,110,-83.0
23,31,94,-83.0
23,31,138,-83.0
24,28,137,-83.0
25,81,107,-83.0
25,41,98,-83.0
25,49,116,-83.0
25,49,125,-83.0
25,6,105,-83.0
25,54,140,-83.0
25,28,123,-83.0
57,81,118,-83.0
57,63,89,-83.0
57,63,139,-83.0
57,66,139,-83.0
57,69,112,-83.0
57,69,116,-83.0
57,75,89,-83.0
59,81,117,-83.0
59,50,99,-83.0
59,60,140,-83.0
60,37,119,-83.0
60,43,88,-83.0
60,54,133,-83.0
60,22,106,-83.0
60,57,123,-83.0
60,66,119,-83.0
60,70,114,-83.0
26,8,101,-83.0
26,0,111,-83.0
8,70,98,-83.0
27,81,101,-83.0
27,43,140,-83.0
27,22,132,-83.0
27,28,99,-83.0
27,3,110,-83.0
82,37,122,-83.0
82,41,98,-83.0
82,83,111,-83.0
62,0,110,-83.0
63,69,117,-83.0
64,67,130,-83.0
65,50,118,-83.0
65,54,114,-83.0
65,25,120,-83.0
65,26,91,-83.0
65,66,93,-83.0
65,77,119,-83.0
66,49,106,-83.0
66,20,90,-83.0
66,54,89,-83.0
66,63,136,-83.0
66,83,117,-83.0
66,77,118,-83.0
67,68,108,-83.0
29,64,124,-83.0
29,67,122,-83.0
69,48,94,-83.0
69,49,134,-83.0
69,19,134,-83.0
69,65,131,-83.0
69,75,92,-83.0
83,41,134,-83.0
83,49,100,-83.0
83,74,127,-83.0
83,75,132,-83.0
83,77,99,-83.0
72,54,141,-83.0
72,85,96,-83.0
73,81,120,-83.0
73,54,140,-83.0
73,82,118,-83.0
73,63,99,-83.0
73,75,141,-83.0
74,37,98,-83.0
74,37,127,-83.0
74,63,91,-83.0
74,70,117,-83.0
0,6,92,-83.0
0,65,99,-83.0
0,76,123,-83.0
0,85,139,-83.0
75,70,88,-83.0
75,70,125,-83.0
76,60,100,-83.0
76,66,125,-83.0
77,81,126,-83.0
77,46,102,-83.0
78,34,127,-83.0
78,49,136,-83.0
78,60,110,-83.0
78,28,117,-83.0
78,70,139,-83.0
78,73,97,-83.0
78,84,127,-83.0
1,60,88,-83.0
1,28,124,-83.0
84,81,139,-83.0
84,54,95,-83.0
84,75,89,-83.0
2,14,97,-83.0
2,23,98,-83.0
2,64,138,-83.0
2,32,88,-83.0
2,9,99,-83.0
2,9,119,-83.0
85,48,93,-83.0
86,26,90,-83.0
86,28,92,-83.0
86,63,136,-83.0
30,43,118,-83.0
30,57,108,-83.0
31,38,94,-83.0
31,38,104,-83.0
31,44,117,-83.0
31,45,138,-83.0
31,64,111,-83.0
32,10,114,-83.0
33,20,88,-83.0
33,25,119,-83.0
33,0,87,-83.0
9,64,118,-83.0
9,31,122,-83.0
9,32,124,-83.0
10,37,93,-83.0
10,49,116,-83.0
10,66,101,-83.0
10,71,94,-83.0
10,75,133,-83.0
10,75,138,-83.0
10,76,94,-83.0
34,48,120,-82.0
34,25,107,-82.0
35,19,95,-82.0
36,60,108,-82.0
36,8,97,-82.0
81,71,95,-82.0
37,35,102,-82.0
38,64,134,-82.0
39,19,127,-82.0
39,54,140,-82.0
39,74,141,-82.0
40,35,91,-82.0
40,19,97,-82.0
40,19,138,-82.0
41,54,125,-82.0
41,75,137,-82.0
42,37,102,-82.0
42,41,87,-82.0
42,50,135,-82.0
42,6,131,-82.0
42,20,103,-82.0
42,0,109,-82.0
42,0,111,-82.0
11,67,113,-82.0
11,32,87,-82.0
11,32,94,-82.0
11,32,138,-82.0
43,37,116,-82.0
43,84,119,-82.0
5,46,124,-82.0
5,15,110,-82.0
5,54,101,-82.0
5,54,136,-82.0
45,67,141,-82.0
45,10,141,-82.0
46,70,129,-82.0
13,25,97,-82.0
13,0,127,-82.0
47,35,97,-82.0
47,37,105,-82.0
47,15,110,-82.0
48,3,100,-82.0
48,3,124,-82.0
49,70,110,-82.0
15,28,137,-82.0
15,76,106,-82.0
50,35,114,-82.0
50,41,137,-82.0
50,57,110,-82.0
50,82,97,-82.0
50,70,131,-82.0
50,71,111,-82.0
16,41,134,-82.0
16,50,135,-82.0
16,0,101,-82.0
17,34,89,-82.0
17,43,133,-82.0
17,0,131,-82.0
51,25,141,-82.0
51,57,93,-82.0
18,46,97,-82.0
18,0,104,-82.0
19,0,103,-82.0
53,35,104,-82.0
53,20,99,-82.0
53,0,118,-82.0
20,81,129,-82.0
20,37,122,-82.0
20,19,122,-82.0
20,6,136,-82.0
20,70,90,-82.0
21,45,88,-82.0
21,32,88,-82.0
21,32,136,-82.0
54,6,97,-82.0
54,71,103,-82.0
55,60,106,-82.0
22,49,116,-82.0
22,28,92,-82.0
22,28,106,-82.0
22,70,107,-82.0
22,70,123,-82.0
22,75,124,-82.0
56,81,88,-82.0
56,50,129,-82.0
56,50,136,-82.0
56,6,107,-82.0
23,32,96,-82.0
23,32,132,-82.0
24,41,92,-82.0
24,43,93,-82.0
24,4,116,-82.0
24,4,118,-82.0
25,48,97,-82.0
25,8,98,-82.0
57,81,95,-82.0
57,46,131,-82.0
57,63,105,-82.0
57,63,116,-82.0
59,81,105,-82.0
59,0,89,-82.0
59,4,105,-82.0
60,63,95,-82.0
60,63,114,-82.0
60,66,97,-82.0
60,66,131,-82.0
60,66,139,-82.0
60,77,139,-82.0
60,3,91,-82.0
60,3,106,-82.0
61,6,100,-82.0
61,66,121,-82.0
26,0,94,-82.0
27,35,127,-82.0
27,37,129,-82.0
27,48,124,-82.0
27,54,114,-82.0
27,54,115,-82.0
27,57,119,-82.0
27,61,96,-82.0
27,3,90,-82.0
82,19,103,-82.0
82,61,125,-82.0
82,70,132,-82.0
28,8,95,-82.0
62,41,116,-82.0
63,20,111,-82.0
63,20,137,-82.0
63,54,133,-82.0
63,8,95,-82.0
63,70,105,-82.0
63,77,96,-82.0
64,67,107,-82.0
64,67,124,-82.0
65,25,124,-82.0
65,25,137,-82.0
65,57,125,-82.0
65,71,124,-82.0
65,75,120,-82.0
65,85,88,-82.0
65,85,114,-82.0
66,46,132,-82.0
66,69,97,-82.0
66,3,123,-82.0
69,49,91,-82.0
69,66,106,-82.0
69,70,96,-82.0
83,49,131,-82.0
83,57,111,-82.0
83,71,98,-82.0
83,71,138,-82.0
83,74,94,-82.0
83,74,98,-82.0
83,75,110,-82.0
71,0,102,-82.0
72,82,92,-82.0
72,71,130,-82.0
72,75,98,-82.0
72,75,137,-82.0
73,35,124,-82.0
73,6,95,-82.0
73,54,111,-82.0
73,63,111,-82.0
74,54,91,-82.0
74,63,127,-82.0
74,77,112,-82.0
0,48,133,-82.0
0,65,101,-82.0
0,76,88,-82.0
75,81,95,-82.0
75,46,129,-82.0
75,46,135,-82.0
75,19,116,-82.0
75,54,123,-82.0
75,8,124,-82.0
75,71,134,-82.0
76,37,111,-82.0
76,49,100,-82.0
76,8,108,-82.0
76,70,99,-82.0
76,77,112,-82.0
77,37,93,-82.0
77,46,136,-82.0
77,22,102,-82.0
77,26,108,-82.0
77,8,108,-82.0
77,83,139,-82.0
78,57,92,-82.0
78,57,139,-82.0
78,70,133,-82.0
78,71,102,-82.0
78,76,112,-82.0
78,85,94,-82.0
78,85,135,-82.0
1,35,120,-82.0
1,81,95,-82.0
1,40,130,-82.0
1,57,122,-82.0
1,10,97,-82.0
1,10,123,-82.0
84,49,118,-82.0
84,6,127,-82.0
84,63,119,-82.0
84,70,119,-82.0
84,71,139,-82.0
2,14,111,-82.0
2,52,138,-82.0
2,29,128,-82.0
85,75,94,-82.0
86,26,95,-82.0
86,66,132,-82.0
86,73,132,-82.0
30,37,126,-82.0
30,40,123,-82.0
30,15,137,-82.0
30,20,106,-82.0
30,57,99,-82.0
30,61,119,-82.0
30,0,96,-82.0
31,64,118,-82.0
31,64,132,-82.0
31,79,94,-82.0
31,10,103,-82.0
33,41,121,-82.0
33,25,111,-82.0
9,14,122,-82.0
9,58,128,-82.0
10,26,111,-82.0
34,49,137,-81.0
34,6,140,-81.0
34,26,121,-81.0
34,82,121,-81.0
34,66,132,-81.0
34,83,111,-81.0
35,0,120,-81.0
36,41,121,-81.0
36,54,106,-81.0
81,70,101,-81.0
37,8,108,-81.0
37,0,129,-81.0
38,44,90,-81.0
38,64,110,-81.0
39,54,130,-81.0
39,26,103,-81.0
39,26,141,-81.0
39,8,121,-81.0
39,77,121,-81.0
40,41,110,-81.0
42,34,95,-81.0
42,40,129,-81.0
42,22,124,-81.0
42,25,115,-81.0
42,28,102,-81.0
42,4,140,-81.0
11,39,92,-81.0
11,14,136,-81.0
43,35,92,-81.0
43,37,118,-81.0
43,6,111,-81.0
43,70,116,-81.0
5,41,139,-81.0
5,46,101,-81.0
5,48,101,-81.0
5,20,99,-81.0
44,64,110,-81.0
12,15,140,-81.0
12,25,141,-81.0
12,26,96,-81.0
45,64,119,-81.0
13,37,94,-81.0
13,60,95,-81.0
13,61,126,-81.0
13,4,99,-81.0
13,10,137,-81.0
14,52,126,-81.0
14,67,123,-81.0
14,29,106,-81.0
14,31,136,-81.0
47,81,126,-81.0
47,37,118,-81.0
47,37,139,-81.0
47,25,113,-81.0
48,57,123,-81.0
48,60,102,-81.0
48,8,95,-81.0
49,0,120,-81.0
50,26,101,-81.0
16,6,121,-81.0
16,3,110,-81.0
17,35,101,-81.0
17,50,127,-81.0
17,6,105,-81.0
17,3,101,-81.0
51,34,141,-81.0
51,46,141,-81.0
51,61,97,-81.0
51,4,97,-81.0
18,48,97,-81.0
18,19,101,-81.0
18,0,117,-81.0
53,35,131,-81.0
53,35,139,-81.0
53,81,114,-81.0
53,60,110,-81.0
53,60,127,-81.0
53,4,123,-81.0
7,11,98,-81.0
7,11,130,-81.0
7,64,111,-81.0
7,29,136,-81.0
20,26,106,-81.0
21,52,110,-81.0
21,58,88,-81.0
21,58,120,-81.0
21,64,116,-81.0
21,32,117,-81.0
54,35,105,-81.0
54,37,106,-81.0
54,37,123,-81.0
54,70,118,-81.0
54,70,132,-81.0
55,35,114,-81.0
55,81,110,-81.0
55,40,109,-81.0
55,26,109,-81.0
55,8,97,-81.0
22,48,97,-81.0
22,57,89,-81.0
22,57,127,-81.0
22,28,115,-81.0
22,71,129,-81.0
23,67,124,-81.0
23,31,109,-81.0
24,48,101,-81.0
24,60,127,-81.0
24,0,139,-81.0
25,54,116,-81.0
25,57,89,-81.0
25,65,124,-81.0
25,70,105,-81.0
57,8,122,-81.0
57,66,90,-81.0
57,75,108,-81.0
57,75,124,-81.0
58,10,98,-81.0
59,28,98,-81.0
60,6,123,-81.0
60,75,125,-81.0
60,77,138,-81.0
61,60,141,-81.0
61,66,114,-81.0
61,77,120,-81.0
27,35,108,-81.0
27,81,108,-81.0
27,15,118,-81.0
27,4,102,-81.0
82,77,93,-81.0
28,26,129,-81.0
28,71,108,-81.0
62,81,110,-81.0
62,6,120,-81.0
63,6,140,-81.0
63,20,90,-81.0
63,54,115,-81.0
63,25,103,-81.0
63,25,126,-81.0
64,68,134,-81.0
65,41,137,-81.0
65,26,89,-81.0
65,70,132,-81.0
66,15,100,-81.0
66,54,132,-81.0
66,54,136,-81.0
66,25,103,-81.0
66,83,98,-81.0
66,70,88,-81.0
66,70,138,-81.0
66,0,118,-81.0
29,67,117,-81.0
29,79,94,-81.0
68,79,130,-81.0
69,48,106,-81.0
69,65,93,-81.0
69,70,137,-81.0
69,75,93,-81.0
83,34,127,-81.0
83,54,103,-81.0
83,75,107,-81.0
83,84,115,-81.0
71,70,103,-81.0
72,35,127,-81.0
72,61,98,-81.0
72,8,126,-81.0
72,63,87,-81.0
72,71,98,-81.0
72,71,125,-81.0
72,77,93,-81.0
73,54,108,-81.0
74,34,105,-81.0
74,41,107,-81.0
74,41,116,-81.0
74,54,133,-81.0
74,57,139,-81.0
74,8,99,-81.0
74,73,139,-81.0
74,75,89,-81.0
0,61,131,-81.0
0,65,95,-81.0
0,85,114,-81.0
75,35,107,-81.0
75,26,110,-81.0
76,37,99,-81.0
76,82,98,-81.0
76,63,107,-81.0
76,74,106,-81.0
77,20,91,-81.0
78,34,118,-81.0
78,46,115,-81.0
78,60,126,-81.0
78,8,92,-81.0
78,8,135,-81.0
78,71,106,-81.0
1,50,102,-81.0
1,19,136,-81.0
1,82,129,-81.0
1,28,127,-81.0
84,46,106,-81.0
84,46,141,-81.0
84,54,140,-81.0
84,57,104,-81.0
84,75,141,-81.0
84,76,114,-81.0
84,85,127,-81.0
2,44,108,-81.0
2,52,110,-81.0
2,29,122,-81.0
2,29,130,-81.0
2,68,95,-81.0
85,81,125,-81.0
85,63,129,-81.0
85,70,130,-81.0
86,35,119,-81.0
86,81,102,-81.0
86,37,109,-81.0
86,37,115,-81.0
86,28,123,-81.0
86,63,116,-81.0
86,66,113,-81.0
86,66,127,-81.0
86,66,135,-81.0
86,73,92,-81.0
30,40,96,-81.0
30,43,139,-81.0
30,8,117,-81.0
31,45,122,-81.0
31,64,98,-81.0
32,64,116,-81.0
32,10,119,-81.0
33,41,99,-81.0
33,19,106,-81.0
33,60,124,-81.0
9,14,106,-81.0
9,58,124,-81.0
10,6,118,-81.0
10,61,92,-81.0
34,70,93,-80.0
34,77,130,-80.0
36,40,97,-80.0
36,15,102,-80.0
36,54,90,-80.0
36,60,114,-80.0
81,19,97,-80.0
81,0,103,-80.0
37,19,98,-80.0
37,8,88,-80.0
37,70,108,-80.0
37,71,137,-80.0
39,34,139,-80.0
39,35,94,-80.0
39,41,101,-80.0
39,8,132,-80.0
39,82,141,-80.0
39,84,132,-80.0
40,82,141,-80.0
40,28,118,-80.0
40,74,130,-80.0
40,75,112,-80.0
41,49,104,-80.0
41,70,103,-80.0
42,34,88,-80.0
42,35,92,-80.0
42,6,110,-80.0
42,60,87,-80.0
11,45,136,-80.0
11,29,110,-80.0
11,68,123,-80.0
43,35,137,-80.0
43,6,113,-80.0
43,54,116,-80.0
43,76,114,-80.0
5,81,115,-80.0
5,37,95,-80.0
5,41,117,-80.0
5,48,118,-80.0
5,6,99,-80.0
5,6,134,-80.0
5,4,88,-80.0
44,58,111,-80.0
44,79,130,-80.0
12,37,133,-80.0
12,41,92,-80.0
12,50,88,-80.0
12,0,88,-80.0
46,0,124,-80.0
13,35,92,-80.0
13,22,102,-80.0
13,8,125,-80.0
13,10,104,-80.0
13,10,123,-80.0
14,64,132,-80.0
47,35,116,-80.0
47,50,140,-80.0
47,54,116,-80.0
47,26,97,-80.0
47,4,117,-80.0
48,81,112,-80.0
48,20,102,-80.0
48,60,100,-80.0
48,8,91,-80.0
48,63,91,-80.0
48,70,95,-80.0
48,71,102,-80.0
48,75,112,-80.0
48,75,140,-80.0
49,37,99,-80.0
15,6,110,-80.0
15,76,92,-80.0
50,54,112,-80.0
50,57,132,-80.0
50,73,137,-80.0
50,77,110,-80.0
16,60,92,-80.0
17,35,132,-80.0
17,41,123,-80.0
17,54,117,-80.0
17,8,96,-80.0
51,54,93,-80.0
51,25,139,-80.0
51,3,107,-80.0
51,3,140,-80.0
18,26,118,-80.0
53,61,141,-80.0
53,4,104,-80.0
7,64,137,-80.0
7,29,105,-80.0
7,32,90,-80.0
20,35,137,-80.0
20,41,117,-80.0
20,19,118,-80.0
20,28,137,-80.0
21,58,96,-80.0
21,58,125,-80.0
21,29,108,-80.0
21,31,122,-80.0
21,10,116,-80.0
54,46,117,-80.0
22,46,101,-80.0
22,54,127,-80.0
22,8,94,-80.0
22,75,135,-80.0
22,75,137,-80.0
22,75,138,-80.0
56,40,116,-80.0
56,41,139,-80.0
56,15,97,-80.0
56,50,139,-80.0
56,3,88,-80.0
56,3,114,-80.0
56,3,127,-80.0
23,58,88,-80.0
23,58,91,-80.0
23,58,124,-80.0
23,31,105,-80.0
23,32,140,-80.0
23,10,97,-80.0
24,35,139,-80.0
24,37,111,-80.0
24,48,137,-80.0
24,6,90,-80.0
24,82,124,-80.0
24,3,118,-80.0
24,4,95,-80.0
25,34,98,-80.0
25,57,111,-80.0
25,26,107,-80.0
25,26,129,-80.0
25,74,108,-80.0
57,37,96,-80.0
57,43,94,-80.0
57,6,132,-80.0
57,25,98,-80.0
59,34,88,-80.0
59,34,94,-80.0
59,35,120,-80.0
59,0,87,-80.0
60,66,133,-80.0
60,71,126,-80.0
61,35,97,-80.0
61,60,114,-80.0
61,63,132,-80.0
61,66,103,-80.0
26,71,99,-80.0
26,0,131,-80.0
27,81,141,-80.0
27,50,101,-80.0
27,20,117,-80.0
27,54,100,-80.0
27,57,116,-80.0
27,57,124,-80.0
27,28,90,-80.0
27,28,106,-80.0
27,0,88,-80.0
27,3,132,-80.0
82,81,123,-80.0
82,6,95,-80.0
82,66,106,-80.0
82,83,124,-80.0
82,70,113,-80.0
28,26,105,-80.0
28,0,123,-80.0
62,61,117,-80.0
62,28,140,-80.0
63,81,87,-80.0
63,6,89,-80.0
63,20,98,-80.0
63,25,123,-80.0
63,28,93,-80.0
63,75,136,-80.0
65,46,137,-80.0
65,63,130,-80.0
65,63,140,-80.0
65,70,121,-80.0
66,83,106,-80.0
66,83,127,-80.0
29,45,133,-80.0
29,52,92,-80.0
29,31,92,-80.0
69,49,109,-80.0
69,57,118,-80.0
69,57,119,-80.0
69,75,108,-80.0
69,77,115,-80.0
83,49,129,-80.0
83,28,119,-80.0
83,28,127,-80.0
83,71,118,-80.0
83,74,103,-80.0
83,77,96,-80.0
83,84,92,-80.0
83,84,111,-80.0
71,70,110,-80.0
72,48,95,-80.0
72,6,108,-80.0
72,82,93,-80.0
72,70,90,-80.0
73,41,104,-80.0
73,54,105,-80.0
73,82,110,-80.0
73,63,140,-80.0
73,66,107,-80.0
73,75,139,-80.0
73,85,103,-80.0
74,46,116,-80.0
74,19,129,-80.0
74,54,118,-80.0
74,82,103,-80.0
0,70,136,-80.0
0,73,95,-80.0
75,37,97,-80.0
75,46,139,-80.0
75,8,98,-80.0
76,34,116,-80.0
76,77,100,-80.0
77,37,119,-80.0
77,43,139,-80.0
77,70,118,-80.0
77,0,123,-80.0
77,75,97,-80.0
77,75,102,-80.0
78,35,95,-80.0
78,46,117,-80.0
78,48,135,-80.0
78,57,134,-80.0
78,8,125,-80.0
78,8,132,-80.0
78,70,127,-80.0
78,71,112,-80.0
78,75,91,-80.0
78,76,89,-80.0
1,40,96,-80.0
1,41,93,-80.0
84,35,129,-80.0
84,54,98,-80.0
84,60,105,-80.0
84,82,127,-80.0
84,65,111,-80.0
2,32,122,-80.0
85,41,88,-80.0
85,46,141,-80.0
85,6,121,-80.0
85,54,104,-80.0
30,54,102,-80.0
30,54,118,-80.0
30,82,124,-80.0
30,28,124,-80.0
31,52,127,-80.0
31,64,109,-80.0
31,64,112,-80.0
31,68,101,-80.0
31,79,130,-80.0
33,37,97,-80.0
33,60,113,-80.0
9,52,130,-80.0
9,23,93,-80.0
9,58,119,-80.0
9,32,94,-80.0
9,32,131,-80.0
10,70,116,-80.0
34,50,113,-79.0
34,6,95,-79.0
34,57,98,-79.0
34,83,133,-79.0
34,75,94,-79.0
35,0,95,-79.0
36,20,110,-79.0
36,4,126,-79.0
81,6,98,-79.0
38,64,132,-79.0
39,19,136,-79.0
39,57,136,-79.0
39,8,127,-79.0
39,70,107,-79.0
40,35,92,-79.0
40,35,111,-79.0
40,48,118,-79.0
40,60,141,-79.0
41,57,130,-79.0
41,66,124,-79.0
42,81,108,-79.0
42,37,140,-79.0
42,43,102,-79.0
42,60,113,-79.0
42,82,139,-79.0
42,3,129,-79.0
11,38,92,-79.0
11,21,92,-79.0
11,67,124,-79.0
11,29,126,-79.0
43,37,103,-79.0
43,49,91,-79.0
43,19,116,-79.0
43,8,130,-79.0
43,70,102,-79.0
43,85,93,-79.0
5,61,90,-79.0
5,61,116,-79.0
44,45,111,-79.0
12,40,88,-79.0
12,22,133,-79.0
12,57,93,-79.0
12,61,88,-79.0
12,82,141,-79.0
46,81,139,-79.0
13,54,136,-79.0
13,8,117,-79.0
13,3,118,-79.0
14,64,94,-79.0
14,31,102,-79.0
47,35,127,-79.0
47,50,129,-79.0
47,6,139,-79.0
48,37,95,-79.0
48,37,115,-79.0
48,25,97,-79.0
48,60,137,-79.0
49,35,110,-79.0
50,19,106,-79.0
50,19,130,-79.0
16,41,91,-79.0
16,43,124,-79.0
16,19,138,-79.0
16,54,96,-79.0
16,60,87,-79.0
16,61,88,-79.0
16,0,131,-79.0
17,34,99,-79.0
17,15,115,-79.0
17,25,117,-79.0
17,10,102,-79.0
51,28,130,-79.0
18,37,107,-79.0
18,19,107,-79.0
19,6,125,-79.0
19,6,127,-79.0
53,22,97,-79.0
53,57,104,-79.0
53,10,116,-79.0
7,52,124,-79.0
7,64,97,-79.0
7,64,107,-79.0
7,64,132,-79.0
7,29,97,-79.0
7,31,98,-79.0
20,49,128,-79.0
20,49,136,-79.0
20,19,130,-79.0
20,6,125,-79.0
20,28,129,-79.0
20,84,87,-79.0
21,64,88,-79.0
21,29,122,-79.0
54,35,107,-79.0
54,37,97,-79.0
54,37,107,-79.0
54,37,134,-79.0
54,46,125,-79.0
54,0,89,-79.0
54,0,97,-79.0
55,19,141,-79.0
55,54,114,-79.0
55,8,114,-79.0
55,28,125,-79.0
55,4,106,-79.0
22,35,94,-79.0
22,41,93,-79.0
22,8,126,-79.0
22,77,102,-79.0
56,22,127,-79.0
56,25,97,-79.0
56,28,126,-79.0
56,0,129,-79.0
56,10,99,-79.0
23,38,104,-79.0
23,52,119,-79.0
23,58,118,-79.0
23,58,134,-79.0
23,64,95,-79.0
23,67,125,-79.0
23,32,137,-79.0
24,35,92,-79.0
24,35,119,-79.0
24,81,117,-79.0
24,54,99,-79.0
24,22,118,-79.0
24,57,90,-79.0
24,82,109,-79.0
25,6,89,-79.0
25,6,116,-79.0
25,74,107,-79.0
57,35,118,-79.0
57,19,87,-79.0
57,6,94,-79.0
57,83,96,-79.0
57,70,105,-79.0
59,8,118,-79.0
59,3,87,-79.0
60,49,103,-79.0
60,57,118,-79.0
60,70,91,-79.0
60,70,116,-79.0
60,0,100,-79.0
61,54,98,-79.0
61,54,117,-79.0
61,63,114,-79.0
26,6,105,-79.0
8,6,107,-79.0
27,41,107,-79.0
27,61,102,-79.0
27,26,116,-79.0
27,0,110,-79.0
27,10,93,-79.0
82,19,95,-79.0
82,54,103,-79.0
82,83,119,-79.0
82,70,121,-79.0
28,6,108,-79.0
28,8,91,-79.0
